Args:
	algorithm: ERM
	checkpoint_freq: None
	data_dir: data
	dataset: RotatedMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 0
	output_dir: output/erm/256_60_e4
	seed: 0
	steps: None
	test_envs: [4]
	trial_seed: 0
HParams:
	batch_size: 256
	class_balanced: False
	fd: 60
	groupdro_eta: 0.01
	irm_lambda: 100.0
	irm_penalty_anneal_iters: 500
	lr: 0.001
	mixup_alpha: 0.2
	mldg_beta: 1.0
	mlp_depth: 3
	mlp_dropout: 0.0
	mlp_width: 256
	mmd_gamma: 1.0
	resnet_dropout: 0.0
	weight_decay: 0.0
saved at step 0
env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  env3_in_acc   env3_out_acc  env4_in_acc   env4_out_acc  env5_in_acc   env5_out_acc  epoch         loss          step          step_time    
1.0000000000  0.9849978568  1.0000000000  0.9905700814  1.0000000000  0.9914273468  1.0000000000  0.9935705101  0.9896067717  0.9867123875  1.0000000000  0.9867123875  2600.0000000  0.0093297585  2600          0.1685126233 
1.0000000000  0.9854264895  1.0000000000  0.9905700814  1.0000000000  0.9914273468  1.0000000000  0.9931418774  0.9898210650  0.9867123875  1.0000000000  0.9871410201  2700.0000000  0.0085944863  2700          0.1679100513 
1.0000000000  0.9849978568  1.0000000000  0.9905700814  1.0000000000  0.9914273468  1.0000000000  0.9927132447  0.9897139184  0.9867123875  1.0000000000  0.9862837548  2800.0000000  0.0079319550  2800          0.1677115440 
1.0000000000  0.9854264895  1.0000000000  0.9901414488  1.0000000000  0.9922846121  1.0000000000  0.9931418774  0.9898210650  0.9862837548  1.0000000000  0.9862837548  2900.0000000  0.0073354836  2900          0.1704908657 
1.0000000000  0.9854264895  1.0000000000  0.9909987141  1.0000000000  0.9922846121  1.0000000000  0.9927132447  0.9898210650  0.9862837548  1.0000000000  0.9871410201  3000.0000000  0.0067967767  3000          0.1695970082 
1.0000000000  0.9858551222  1.0000000000  0.9914273468  1.0000000000  0.9918559794  1.0000000000  0.9927132447  0.9896067717  0.9862837548  1.0000000000  0.9862837548  3100.0000000  0.0063045023  3100          0.1688916922 
1.0000000000  0.9849978568  1.0000000000  0.9905700814  1.0000000000  0.9918559794  1.0000000000  0.9931418774  0.9896067717  0.9862837548  1.0000000000  0.9867123875  3200.0000000  0.0058582564  3200          0.1684955692 
1.0000000000  0.9858551222  1.0000000000  0.9905700814  1.0000000000  0.9922846121  1.0000000000  0.9931418774  0.9897139184  0.9858551222  1.0000000000  0.9867123875  3300.0000000  0.0054519020  3300          0.1690463138 
1.0000000000  0.9854264895  1.0000000000  0.9905700814  1.0000000000  0.9918559794  1.0000000000  0.9935705101  0.9898210650  0.9867123875  1.0000000000  0.9862837548  3400.0000000  0.0050791811  3400          0.1704130507 
1.0000000000  0.9858551222  1.0000000000  0.9905700814  1.0000000000  0.9922846121  1.0000000000  0.9927132447  0.9899282117  0.9858551222  1.0000000000  0.9867123875  3500.0000000  0.0047377168  3500          0.1682491684 
1.0000000000  0.9854264895  1.0000000000  0.9909987141  1.0000000000  0.9918559794  1.0000000000  0.9931418774  0.9898210650  0.9862837548  1.0000000000  0.9867123875  3600.0000000  0.0044241313  3600          0.1691523337 
1.0000000000  0.9858551222  1.0000000000  0.9905700814  1.0000000000  0.9922846121  1.0000000000  0.9931418774  0.9900353584  0.9867123875  1.0000000000  0.9867123875  3700.0000000  0.0041356890  3700          0.1688801312 
1.0000000000  0.9854264895  1.0000000000  0.9905700814  1.0000000000  0.9918559794  1.0000000000  0.9931418774  0.9897139184  0.9862837548  1.0000000000  0.9867123875  3800.0000000  0.0038692660  3800          0.1691123319 
1.0000000000  0.9858551222  1.0000000000  0.9905700814  1.0000000000  0.9922846121  1.0000000000  0.9927132447  0.9901425051  0.9858551222  1.0000000000  0.9867123875  3900.0000000  0.0036235715  3900          0.1690150857 
1.0000000000  0.9858551222  1.0000000000  0.9914273468  1.0000000000  0.9914273468  1.0000000000  0.9927132447  0.9897139184  0.9858551222  1.0000000000  0.9862837548  4000.0000000  0.0033953721  4000          0.1688976264 
1.0000000000  0.9862837548  1.0000000000  0.9905700814  1.0000000000  0.9922846121  1.0000000000  0.9922846121  0.9900353584  0.9867123875  1.0000000000  0.9867123875  4100.0000000  0.0031858890  4100          0.1690306211 
1.0000000000  0.9862837548  1.0000000000  0.9901414488  1.0000000000  0.9918559794  1.0000000000  0.9927132447  0.9897139184  0.9862837548  1.0000000000  0.9867123875  4200.0000000  0.0029901367  4200          0.1690140796 
0.9618598672  0.9477068153  0.9721448468  0.9678525504  0.9772873366  0.9738534076  0.9747160917  0.9704243463  0.9647487410  0.9614230604  0.9592842602  0.9571367338  4300.0000000  0.0566945395  4300          0.1684634352 
0.9897150204  0.9764252036  0.9933576173  0.9841405915  0.9917505892  0.9858551222  0.9912149132  0.9837119589  0.9821065038  0.9824260609  0.9893924783  0.9772824689  4400.0000000  0.0193812868  4400          0.1693625569 
0.9980715663  0.9815687955  0.9992500536  0.9892841835  0.9989286480  0.9918559794  0.9988215127  0.9922846121  0.9870352513  0.9845692242  0.9978570663  0.9819974282  4500.0000000  0.0091027271  4500          0.1689246702 
0.9998928648  0.9849978568  0.9998928648  0.9901414488  0.9997857296  0.9909987141  0.9997857296  0.9931418774  0.9883210115  0.9871410201  0.9993571199  0.9845692242  4600.0000000  0.0043276936  4600          0.1683919001 
1.0000000000  0.9862837548  1.0000000000  0.9897128161  1.0000000000  0.9922846121  0.9998928648  0.9931418774  0.9879995714  0.9858551222  0.9997857066  0.9849978568  4700.0000000  0.0030940165  4700          0.1687918854 
1.0000000000  0.9854264895  1.0000000000  0.9892841835  1.0000000000  0.9927132447  0.9998928648  0.9935705101  0.9889638916  0.9871410201  0.9997857066  0.9867123875  4800.0000000  0.0029620129  4800          0.1690305066 
1.0000000000  0.9841405915  1.0000000000  0.9897128161  1.0000000000  0.9922846121  0.9998928648  0.9914273468  0.9894996250  0.9867123875  1.0000000000  0.9871410201  4900.0000000  0.0026095184  4900          0.1675780296 
1.0000000000  0.9875696528  1.0000000000  0.9901414488  1.0000000000  0.9909987141  0.9998928648  0.9918559794  0.9899282117  0.9875696528  1.0000000000  0.9871410201  5000.0000000  0.0021428020  5000          0.1690504694 
1.0000000000  0.9862837548  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9889638916  0.9884269181  1.0000000000  0.9862837548  5100.0000000  0.0019559303  5100          0.1689699435 
1.0000000000  0.9867123875  1.0000000000  0.9901414488  1.0000000000  0.9918559794  1.0000000000  0.9927132447  0.9898210650  0.9884269181  1.0000000000  0.9858551222  5200.0000000  0.0017502150  5200          0.1702291584 
1.0000000000  0.9871410201  1.0000000000  0.9901414488  1.0000000000  0.9909987141  1.0000000000  0.9922846121  0.9897139184  0.9871410201  1.0000000000  0.9867123875  5300.0000000  0.0016291223  5300          0.1694250965 
1.0000000000  0.9871410201  1.0000000000  0.9905700814  1.0000000000  0.9909987141  1.0000000000  0.9922846121  0.9898210650  0.9879982855  1.0000000000  0.9862837548  5400.0000000  0.0015249494  5400          0.1687171769 
1.0000000000  0.9875696528  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9918559794  0.9897139184  0.9871410201  1.0000000000  0.9867123875  5500.0000000  0.0014308271  5500          0.1693915868 
1.0000000000  0.9871410201  1.0000000000  0.9901414488  1.0000000000  0.9909987141  1.0000000000  0.9922846121  0.9900353584  0.9875696528  1.0000000000  0.9862837548  5600.0000000  0.0013430290  5600          0.1687572050 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9922846121  0.9898210650  0.9867123875  1.0000000000  0.9867123875  5700.0000000  0.0012637105  5700          0.1685723066 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9898210650  0.9867123875  1.0000000000  0.9867123875  5800.0000000  0.0011912234  5800          0.1674373031 
1.0000000000  0.9871410201  1.0000000000  0.9901414488  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9898210650  0.9867123875  1.0000000000  0.9862837548  5900.0000000  0.0011235364  5900          0.1689321423 
1.0000000000  0.9871410201  1.0000000000  0.9905700814  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9897139184  0.9862837548  1.0000000000  0.9862837548  6000.0000000  0.0010625310  6000          0.1690333366 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9899282117  0.9867123875  1.0000000000  0.9867123875  6100.0000000  0.0010043659  6100          0.1690597248 
1.0000000000  0.9871410201  1.0000000000  0.9892841835  1.0000000000  0.9909987141  1.0000000000  0.9909987141  0.9899282117  0.9867123875  1.0000000000  0.9867123875  6200.0000000  0.0009482291  6200          0.1687514806 
1.0000000000  0.9875696528  1.0000000000  0.9892841835  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9898210650  0.9867123875  1.0000000000  0.9862837548  6300.0000000  0.0008973457  6300          0.1685615110 
1.0000000000  0.9867123875  1.0000000000  0.9905700814  1.0000000000  0.9914273468  1.0000000000  0.9909987141  0.9899282117  0.9871410201  1.0000000000  0.9875696528  6400.0000000  0.0008486254  6400          0.1685776639 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9918559794  0.9900353584  0.9871410201  1.0000000000  0.9867123875  6500.0000000  0.0008041423  6500          0.1691146064 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9901425051  0.9871410201  1.0000000000  0.9862837548  6600.0000000  0.0007621434  6600          0.1687998271 
1.0000000000  0.9871410201  1.0000000000  0.9901414488  1.0000000000  0.9914273468  1.0000000000  0.9914273468  0.9899282117  0.9871410201  1.0000000000  0.9858551222  6700.0000000  0.0007214152  6700          0.1681518054 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9909987141  0.9900353584  0.9871410201  1.0000000000  0.9867123875  6800.0000000  0.0006830906  6800          0.1689930344 
1.0000000000  0.9871410201  1.0000000000  0.9892841835  1.0000000000  0.9909987141  1.0000000000  0.9905700814  0.9901425051  0.9867123875  1.0000000000  0.9867123875  6900.0000000  0.0006480718  6900          0.1684432149 
1.0000000000  0.9871410201  1.0000000000  0.9892841835  1.0000000000  0.9909987141  1.0000000000  0.9909987141  0.9901425051  0.9871410201  1.0000000000  0.9867123875  7000.0000000  0.0006144106  7000          0.1688963771 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9922846121  0.9902496518  0.9875696528  1.0000000000  0.9862837548  7100.0000000  0.0005825514  7100          0.1693635035 
1.0000000000  0.9871410201  1.0000000000  0.9892841835  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9900353584  0.9871410201  1.0000000000  0.9858551222  7200.0000000  0.0005524222  7200          0.1684421968 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9902496518  0.9871410201  1.0000000000  0.9854264895  7300.0000000  0.0005234467  7300          0.1670985150 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9902496518  0.9871410201  1.0000000000  0.9858551222  7400.0000000  0.0004968433  7400          0.1678310156 
1.0000000000  0.9871410201  1.0000000000  0.9892841835  1.0000000000  0.9914273468  1.0000000000  0.9914273468  0.9902496518  0.9875696528  1.0000000000  0.9867123875  7500.0000000  0.0004718010  7500          0.1700557065 
1.0000000000  0.9871410201  1.0000000000  0.9892841835  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9903567985  0.9871410201  1.0000000000  0.9867123875  7600.0000000  0.0004482335  7600          0.1685159731 
1.0000000000  0.9871410201  1.0000000000  0.9888555508  1.0000000000  0.9909987141  1.0000000000  0.9914273468  0.9902496518  0.9875696528  1.0000000000  0.9871410201  7700.0000000  0.0004249609  7700          0.1689429832 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9903567985  0.9871410201  1.0000000000  0.9858551222  7800.0000000  0.0004036638  7800          0.1677659750 
1.0000000000  0.9871410201  1.0000000000  0.9888555508  1.0000000000  0.9909987141  1.0000000000  0.9918559794  0.9899282117  0.9871410201  1.0000000000  0.9862837548  7900.0000000  0.0003846515  7900          0.1693986154 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9914273468  0.9903567985  0.9871410201  1.0000000000  0.9858551222  8000.0000000  0.0003643172  8000          0.1680768442 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9903567985  0.9875696528  1.0000000000  0.9858551222  8100.0000000  0.0003456955  8100          0.1692317104 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9902496518  0.9867123875  1.0000000000  0.9858551222  8200.0000000  0.0003281761  8200          0.1692350292 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9914273468  0.9903567985  0.9867123875  1.0000000000  0.9867123875  8300.0000000  0.0003118689  8300          0.1696671796 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9902496518  0.9867123875  1.0000000000  0.9862837548  8400.0000000  0.0002960342  8400          0.1700166392 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9914273468  0.9904639451  0.9875696528  1.0000000000  0.9867123875  8500.0000000  0.0002813351  8500          0.1693977284 
1.0000000000  0.9871410201  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9903567985  0.9875696528  1.0000000000  0.9862837548  8600.0000000  0.0002670925  8600          0.1694471240 
1.0000000000  0.9867123875  1.0000000000  0.9892841835  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9903567985  0.9871410201  1.0000000000  0.9871410201  8700.0000000  0.0002538484  8700          0.1693021870 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9902496518  0.9867123875  1.0000000000  0.9867123875  8800.0000000  0.0002410033  8800          0.1691515183 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9903567985  0.9871410201  1.0000000000  0.9862837548  8900.0000000  0.0002292974  8900          0.1683545661 
1.0000000000  0.9867123875  1.0000000000  0.9892841835  1.0000000000  0.9914273468  1.0000000000  0.9922846121  0.9901425051  0.9879982855  1.0000000000  0.9871410201  9000.0000000  0.0002178254  9000          0.1696133757 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9904639451  0.9862837548  1.0000000000  0.9862837548  9100.0000000  0.0002069313  9100          0.1690442371 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9902496518  0.9862837548  1.0000000000  0.9871410201  9200.0000000  0.0001966092  9200          0.1682603621 
1.0000000000  0.9867123875  1.0000000000  0.9892841835  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9902496518  0.9862837548  1.0000000000  0.9867123875  9300.0000000  0.0001868297  9300          0.1691017127 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9901425051  0.9867123875  1.0000000000  0.9879982855  9400.0000000  0.0001776235  9400          0.1688330841 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9899282117  0.9867123875  1.0000000000  0.9879982855  9500.0000000  0.0001689643  9500          0.1709226274 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9914273468  0.9901425051  0.9867123875  1.0000000000  0.9875696528  9600.0000000  0.0001605112  9600          0.1690682817 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9901425051  0.9862837548  1.0000000000  0.9875696528  9700.0000000  0.0001525034  9700          0.1692654061 
1.0000000000  0.9867123875  1.0000000000  0.9892841835  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9902496518  0.9867123875  1.0000000000  0.9879982855  9800.0000000  0.0001448485  9800          0.1683401442 
1.0000000000  0.9867123875  1.0000000000  0.9897128161  1.0000000000  0.9914273468  1.0000000000  0.9918559794  0.9901425051  0.9875696528  1.0000000000  0.9875696528  9900.0000000  0.0001378487  9900          0.1690051007 
