Args:
	algorithm: ERM
	checkpoint_freq: None
	data_dir: data
	dataset: RotatedMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 0
	output_dir: output/erm/256_60_e2
	seed: 0
	steps: None
	test_envs: [2]
	trial_seed: 0
HParams:
	batch_size: 256
	class_balanced: False
	fd: 60
	groupdro_eta: 0.01
	irm_lambda: 100.0
	irm_penalty_anneal_iters: 500
	lr: 0.001
	mixup_alpha: 0.2
	mldg_beta: 1.0
	mlp_depth: 3
	mlp_dropout: 0.0
	mlp_width: 256
	mmd_gamma: 1.0
	resnet_dropout: 0.0
	weight_decay: 0.0
saved at step 0
env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  env3_in_acc   env3_out_acc  env4_in_acc   env4_out_acc  env5_in_acc   env5_out_acc  epoch         loss          step          step_time    
0.9890722091  0.9674239177  0.9932504821  0.9781397342  0.9780372831  0.9802828976  0.9919648597  0.9824260609  0.9929283189  0.9828546935  0.9914282653  0.9807115302  1100.0000000  0.0599257169  1100          0.1689273953 
0.9876794515  0.9657093871  0.9910006428  0.9798542649  0.9775016070  0.9789969996  0.9911077780  0.9747106730  0.9911068252  0.9781397342  0.9907853852  0.9837119589  1200.0000000  0.0488017631  1200          0.1693234587 
0.9842511249  0.9597085298  0.9854296122  0.9747106730  0.9703235483  0.9687098157  0.9806085280  0.9652807544  0.9764277296  0.9622803258  0.9641058609  0.9584226318  1300.0000000  0.0429868732  1300          0.1701027775 
saved at step 1400
0.9946432398  0.9759965709  0.9962502678  0.9832833262  0.9822155560  0.9815687955  0.9961431326  0.9854264895  0.9963570128  0.9807115302  0.9967855995  0.9837119589  1400.0000000  0.0345150310  1400          0.1696396947 
saved at step 1500
0.9998928648  0.9815687955  0.9996785944  0.9879982855  0.9890722091  0.9875696528  0.9997857296  0.9909987141  0.9998928533  0.9867123875  0.9996785599  0.9892841835  1500.0000000  0.0303520006  1500          0.1693772769 
saved at step 1600
1.0000000000  0.9875696528  1.0000000000  0.9905700814  0.9911077780  0.9888555508  1.0000000000  0.9944277754  0.9998928533  0.9884269181  0.9998928533  0.9892841835  1600.0000000  0.0254548225  1600          0.1691917300 
saved at step 1700
1.0000000000  0.9879982855  1.0000000000  0.9905700814  0.9916434540  0.9892841835  1.0000000000  0.9948564081  0.9998928533  0.9884269181  0.9998928533  0.9897128161  1700.0000000  0.0222447272  1700          0.1683193707 
1.0000000000  0.9871410201  1.0000000000  0.9905700814  0.9916434540  0.9888555508  1.0000000000  0.9948564081  0.9998928533  0.9888555508  0.9998928533  0.9892841835  1800.0000000  0.0197139594  1800          0.1683570981 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9915363188  0.9888555508  1.0000000000  0.9948564081  0.9998928533  0.9888555508  0.9998928533  0.9892841835  1900.0000000  0.0177822346  1900          0.1699589109 
saved at step 2000
1.0000000000  0.9875696528  1.0000000000  0.9909987141  0.9921791301  0.9897128161  1.0000000000  0.9948564081  1.0000000000  0.9888555508  0.9998928533  0.9897128161  2000.0000000  0.0159418793  2000          0.1689349413 
1.0000000000  0.9879982855  1.0000000000  0.9905700814  0.9916434540  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9897128161  0.9998928533  0.9897128161  2100.0000000  0.0146166465  2100          0.1694808269 
1.0000000000  0.9875696528  1.0000000000  0.9905700814  0.9916434540  0.9897128161  1.0000000000  0.9939991427  1.0000000000  0.9884269181  0.9998928533  0.9901414488  2200.0000000  0.0131436306  2200          0.1696724129 
1.0000000000  0.9871410201  1.0000000000  0.9905700814  0.9917505892  0.9897128161  1.0000000000  0.9948564081  1.0000000000  0.9892841835  0.9998928533  0.9897128161  2300.0000000  0.0119391679  2300          0.1689753890 
0.7013070495  0.6823831976  0.7325905292  0.7213887698  0.7404113992  0.7282468924  0.7693379044  0.7771110159  0.7948141005  0.7925417917  0.7882781528  0.7865409344  2400.0000000  0.0195176711  2400          0.1691817737 
0.9970002143  0.9811401629  0.9967859439  0.9867123875  0.9881079923  0.9824260609  0.9985001071  0.9875696528  0.9964641594  0.9862837548  0.9958212793  0.9871410201  2500.0000000  0.0283047543  2500          0.1688271260 
0.9735376045  0.9558508358  0.9810370688  0.9674239177  0.9713949004  0.9695670810  0.9857510178  0.9738534076  0.9869281046  0.9734247750  0.9823207972  0.9699957137  2600.0000000  0.0138751645  2600          0.1680282807 
0.9997857296  0.9841405915  0.9997857296  0.9854264895  0.9895007499  0.9875696528  0.9997857296  0.9918559794  0.9996785599  0.9884269181  0.9994642666  0.9905700814  2700.0000000  0.0117240691  2700          0.1692154574 
saved at step 2800
1.0000000000  0.9879982855  1.0000000000  0.9922846121  0.9914291836  0.9901414488  1.0000000000  0.9939991427  0.9998928533  0.9892841835  0.9998928533  0.9888555508  2800.0000000  0.0084144728  2800          0.1685443306 
1.0000000000  0.9875696528  1.0000000000  0.9905700814  0.9915363188  0.9897128161  1.0000000000  0.9935705101  0.9998928533  0.9892841835  0.9998928533  0.9884269181  2900.0000000  0.0073785724  2900          0.1686131048 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9907863724  0.9905700814  1.0000000000  0.9935705101  0.9998928533  0.9892841835  0.9998928533  0.9879982855  3000.0000000  0.0069966087  3000          0.1690959311 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9915363188  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  0.9998928533  0.9884269181  3100.0000000  0.0063886328  3100          0.1690741706 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9908935076  0.9905700814  1.0000000000  0.9935705101  1.0000000000  0.9897128161  0.9998928533  0.9888555508  3200.0000000  0.0058492327  3200          0.1692753959 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9908935076  0.9897128161  1.0000000000  0.9939991427  1.0000000000  0.9897128161  0.9998928533  0.9879982855  3300.0000000  0.0053387035  3300          0.1690119123 
1.0000000000  0.9875696528  1.0000000000  0.9909987141  0.9907863724  0.9897128161  1.0000000000  0.9944277754  1.0000000000  0.9897128161  0.9998928533  0.9884269181  3400.0000000  0.0049990051  3400          0.1690989327 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9912149132  0.9897128161  1.0000000000  0.9935705101  1.0000000000  0.9901414488  1.0000000000  0.9879982855  3500.0000000  0.0046333377  3500          0.1687587023 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9911077780  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9879982855  3600.0000000  0.0043163282  3600          0.1669499469 
1.0000000000  0.9875696528  1.0000000000  0.9914273468  0.9910006428  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9901414488  1.0000000000  0.9879982855  3700.0000000  0.0040291176  3700          0.1698909926 
1.0000000000  0.9875696528  1.0000000000  0.9909987141  0.9908935076  0.9901414488  1.0000000000  0.9939991427  1.0000000000  0.9888555508  1.0000000000  0.9884269181  3800.0000000  0.0037669883  3800          0.1686824322 
1.0000000000  0.9875696528  1.0000000000  0.9914273468  0.9908935076  0.9901414488  1.0000000000  0.9939991427  1.0000000000  0.9897128161  1.0000000000  0.9884269181  3900.0000000  0.0035263286  3900          0.1700162578 
1.0000000000  0.9875696528  1.0000000000  0.9909987141  0.9908935076  0.9897128161  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9884269181  4000.0000000  0.0033036321  4000          0.1684393549 
1.0000000000  0.9875696528  1.0000000000  0.9909987141  0.9907863724  0.9897128161  1.0000000000  0.9935705101  1.0000000000  0.9901414488  1.0000000000  0.9888555508  4100.0000000  0.0030992148  4100          0.1685709167 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9910006428  0.9897128161  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9888555508  4200.0000000  0.0029075730  4200          0.1700629926 
1.0000000000  0.9875696528  1.0000000000  0.9914273468  0.9910006428  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9888555508  1.0000000000  0.9884269181  4300.0000000  0.0027314408  4300          0.1687830567 
1.0000000000  0.9867123875  1.0000000000  0.9914273468  0.9911077780  0.9897128161  1.0000000000  0.9935705101  1.0000000000  0.9888555508  1.0000000000  0.9884269181  4400.0000000  0.0025680120  4400          0.1683181834 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9910006428  0.9901414488  1.0000000000  0.9931418774  1.0000000000  0.9888555508  1.0000000000  0.9879982855  4500.0000000  0.0024143107  4500          0.1704926562 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9913220484  0.9897128161  1.0000000000  0.9931418774  1.0000000000  0.9888555508  1.0000000000  0.9884269181  4600.0000000  0.0022720124  4600          0.1687450266 
1.0000000000  0.9875696528  1.0000000000  0.9914273468  0.9911077780  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9892841835  1.0000000000  0.9884269181  4700.0000000  0.0021390729  4700          0.1695349693 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9910006428  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9892841835  1.0000000000  0.9888555508  4800.0000000  0.0020142679  4800          0.1692648816 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9908935076  0.9897128161  1.0000000000  0.9931418774  1.0000000000  0.9888555508  1.0000000000  0.9884269181  4900.0000000  0.0018987340  4900          0.1688329196 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9907863724  0.9897128161  1.0000000000  0.9931418774  1.0000000000  0.9888555508  1.0000000000  0.9884269181  5000.0000000  0.0017900284  5000          0.1691069174 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9910006428  0.9897128161  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9892841835  5100.0000000  0.0016886553  5100          0.1624230170 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9911077780  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9884269181  5200.0000000  0.0015928978  5200          0.1688409400 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9908935076  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9892841835  1.0000000000  0.9888555508  5300.0000000  0.0015044017  5300          0.1690785909 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9912149132  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9888555508  1.0000000000  0.9888555508  5400.0000000  0.0014205339  5400          0.1687208843 
1.0000000000  0.9858551222  1.0000000000  0.9914273468  0.9913220484  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9897128161  5500.0000000  0.0013420555  5500          0.1682875562 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9913220484  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9892841835  5600.0000000  0.0012676078  5600          0.1679721284 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9908935076  0.9884269181  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9892841835  5700.0000000  0.0011985484  5700          0.1689185500 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9913220484  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9888555508  5800.0000000  0.0011331211  5800          0.1689206839 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9912149132  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9892841835  1.0000000000  0.9892841835  5900.0000000  0.0010713956  5900          0.1684473205 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9912149132  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9892841835  6000.0000000  0.0010139145  6000          0.1689903188 
1.0000000000  0.9871410201  1.0000000000  0.9914273468  0.9910006428  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9892841835  6100.0000000  0.0009591323  6100          0.1684803653 
1.0000000000  0.9867123875  1.0000000000  0.9914273468  0.9913220484  0.9892841835  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9897128161  6200.0000000  0.0009077450  6200          0.1702158213 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9914291836  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9892841835  6300.0000000  0.0008590738  6300          0.1673281622 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9907863724  0.9888555508  1.0000000000  0.9931418774  1.0000000000  0.9901414488  1.0000000000  0.9892841835  6400.0000000  0.0008135014  6400          0.1669007230 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9912149132  0.9888555508  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9897128161  6500.0000000  0.0007704528  6500          0.1692609310 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9916434540  0.9888555508  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9901414488  6600.0000000  0.0007297662  6600          0.1679178214 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9912149132  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9897128161  6700.0000000  0.0006913491  6700          0.1700822186 
1.0000000000  0.9867123875  1.0000000000  0.9914273468  0.9913220484  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9901414488  6800.0000000  0.0006549951  6800          0.1702818918 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9913220484  0.9888555508  1.0000000000  0.9931418774  1.0000000000  0.9892841835  1.0000000000  0.9901414488  6900.0000000  0.0006209053  6900          0.1694623542 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9912149132  0.9888555508  1.0000000000  0.9931418774  1.0000000000  0.9897128161  1.0000000000  0.9901414488  7000.0000000  0.0005882268  7000          0.1692650342 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9910006428  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9897128161  7100.0000000  0.0005577015  7100          0.1692219949 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9912149132  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9892841835  7200.0000000  0.0005287391  7200          0.1677655387 
1.0000000000  0.9858551222  1.0000000000  0.9909987141  0.9916434540  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9892841835  7300.0000000  0.0005013816  7300          0.1711419725 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9913220484  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9897128161  7400.0000000  0.0004755456  7400          0.1695738912 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9914291836  0.9884269181  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9897128161  7500.0000000  0.0004510584  7500          0.1685362601 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9915363188  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9892841835  7600.0000000  0.0004278972  7600          0.1686532044 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9911077780  0.9892841835  1.0000000000  0.9935705101  1.0000000000  0.9897128161  1.0000000000  0.9897128161  7700.0000000  0.0004058175  7700          0.1695327282 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9914291836  0.9888555508  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  7800.0000000  0.0003849732  7800          0.1689333057 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9912149132  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9901414488  7900.0000000  0.0003653237  7900          0.1686576247 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9914291836  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9897128161  1.0000000000  0.9901414488  8000.0000000  0.0003466410  8000          0.1691893816 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9913220484  0.9888555508  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9905700814  8100.0000000  0.0003289867  8100          0.1691860175 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9912149132  0.9884269181  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9897128161  8200.0000000  0.0003121347  8200          0.1683392739 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9913220484  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  8300.0000000  0.0002963146  8300          0.1671867537 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9911077780  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9897128161  8400.0000000  0.0002812705  8400          0.1687346053 
1.0000000000  0.9867123875  1.0000000000  0.9914273468  0.9912149132  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  8500.0000000  0.0002670533  8500          0.1674526572 
1.0000000000  0.9867123875  1.0000000000  0.9914273468  0.9914291836  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9905700814  8600.0000000  0.0002535449  8600          0.1678596377 
1.0000000000  0.9867123875  1.0000000000  0.9905700814  0.9911077780  0.9884269181  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9897128161  8700.0000000  0.0002407216  8700          0.1666604400 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9911077780  0.9888555508  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9897128161  8800.0000000  0.0002285195  8800          0.1674607706 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9914291836  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  8900.0000000  0.0002170401  8900          0.1673095202 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9913220484  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9897128161  9000.0000000  0.0002060915  9000          0.1694480133 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9914291836  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9897128161  9100.0000000  0.0001957352  9100          0.1657877541 
1.0000000000  0.9862837548  1.0000000000  0.9914273468  0.9913220484  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9897128161  1.0000000000  0.9901414488  9200.0000000  0.0001859020  9200          0.1688547087 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9913220484  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  9300.0000000  0.0001765518  9300          0.1690551329 
1.0000000000  0.9862837548  1.0000000000  0.9909987141  0.9913220484  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  9400.0000000  0.0001677088  9400          0.1687507105 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9912149132  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  9500.0000000  0.0001592905  9500          0.1688474560 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9913220484  0.9884269181  1.0000000000  0.9935705101  1.0000000000  0.9892841835  1.0000000000  0.9897128161  9600.0000000  0.0001513093  9600          0.1680271769 
1.0000000000  0.9867123875  1.0000000000  0.9909987141  0.9912149132  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  9700.0000000  0.0001437598  9700          0.1680521631 
1.0000000000  0.9871410201  1.0000000000  0.9905700814  0.9913220484  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9892841835  9800.0000000  0.0001365552  9800          0.1674351001 
1.0000000000  0.9871410201  1.0000000000  0.9909987141  0.9914291836  0.9884269181  1.0000000000  0.9939991427  1.0000000000  0.9892841835  1.0000000000  0.9901414488  9900.0000000  0.0001297583  9900          0.1667792749 
