Args:
	algorithm: MCR
	checkpoint_freq: None
	data_dir: data
	dataset: RotatedMNIST
	holdout_fraction: 0.2
	hparams: None
	hparams_seed: 0
	output_dir: output/512_4
	seed: 0
	steps: None
	test_envs: [4]
	trial_seed: 0
HParams:
	batch_size: 512
	class_balanced: False
	fd: 60
	groupdro_eta: 0.01
	irm_lambda: 100.0
	irm_penalty_anneal_iters: 500
	lr: 0.001
	mixup_alpha: 0.2
	mldg_beta: 1.0
	mlp_depth: 3
	mlp_dropout: 0.0
	mlp_width: 256
	mmd_gamma: 1.0
	n_comp: 6
	resnet_dropout: 0.0
	weight_decay: 0.0
env0_in_acc   env0_out_acc  env1_in_acc   env1_out_acc  env2_in_acc   env2_out_acc  env3_in_acc   env3_out_acc  env4_in_acc   env4_out_acc  env5_in_acc   env5_out_acc  epoch         loss          step          step_time    
0.1060638526  0.1011573082  0.1260981358  0.1260180026  0.1566316692  0.1504500643  0.1738804371  0.1911701672  0.1462552234  0.1307329619  0.1021107897  0.1007286755  0.0000000000  -2.245191574  0             53.221225738 
0.8923291193  0.8876982426  0.9033640454  0.8949849979  0.8799014356  0.8701243035  0.8666166702  0.8649807115  0.8539590700  0.8546935276  0.8355298404  0.8379768538  100.00000000  -11.97767006  100           1.3984230709 
0.9637883008  0.9601371625  0.9725733876  0.9721388770  0.9708592243  0.9678525504  0.9656095993  0.9682811830  0.9507125254  0.9549935705  0.9450337512  0.9494213459  200.00000000  -17.00040962  200           1.3986511040 
0.9743946861  0.9652807544  0.9821084208  0.9764252036  0.9807156632  0.9768538363  0.9773944718  0.9781397342  0.9638915676  0.9614230604  0.9590699668  0.9575653665  300.00000000  -18.76797534  300           1.4052531028 
0.9808227984  0.9712816117  0.9869295050  0.9819974282  0.9843582601  0.9807115302  0.9843582601  0.9781397342  0.9744990893  0.9725675096  0.9750348227  0.9691384483  400.00000000  -19.73840753  400           1.4297695971 
0.9830726377  0.9738534076  0.9850010714  0.9781397342  0.9827512321  0.9764252036  0.9858581530  0.9824260609  0.9763205829  0.9729961423  0.9797492768  0.9712816117  500.00000000  -20.37069030  500           1.4499833536 
0.9902506964  0.9798542649  0.9932504821  0.9897128161  0.9905721020  0.9888555508  0.9893936147  0.9858551222  0.9784635166  0.9764252036  0.9853209043  0.9789969996  600.00000000  -20.84171016  600           1.4257871747 
0.9918577244  0.9789969996  0.9934647525  0.9901414488  0.9916434540  0.9845692242  0.9896078852  0.9862837548  0.9750348227  0.9755679383  0.9818922104  0.9734247750  700.00000000  -21.19103757  700           1.4225896454 
0.9925005357  0.9824260609  0.9935718877  0.9879982855  0.9933576173  0.9892841835  0.9919648597  0.9875696528  0.9813564770  0.9789969996  0.9901425051  0.9802828976  800.00000000  -21.52193090  800           1.3838154221 
0.9949646454  0.9841405915  0.9953931862  0.9875696528  0.9943218342  0.9875696528  0.9931433469  0.9884269181  0.9839279974  0.9837119589  0.9923925854  0.9845692242  900.00000000  -21.75108499  900           1.3600463414 
0.9958217270  0.9845692242  0.9962502678  0.9909987141  0.9957145918  0.9892841835  0.9940004285  0.9862837548  0.9818922104  0.9837119589  0.9916425587  0.9807115302  1000.0000000  -21.92254426  1000          1.3382465267 
0.9977501607  0.9845692242  0.9977501607  0.9914273468  0.9970002143  0.9897128161  0.9961431326  0.9888555508  0.9830708240  0.9802828976  0.9942140791  0.9849978568  1100.0000000  -22.09727153  1100          1.3093377256 
0.9972144847  0.9849978568  0.9975358903  0.9867123875  0.9971073495  0.9888555508  0.9950717806  0.9867123875  0.9815707704  0.9785683669  0.9919639987  0.9777111016  1200.0000000  -22.21223102  1200          1.3368819022 
0.9987143775  0.9837119589  0.9965716735  0.9901414488  0.9966788087  0.9892841835  0.9967859439  0.9875696528  0.9818922104  0.9811401629  0.9939997857  0.9815687955  1300.0000000  -22.32937191  1300          1.3320913458 
0.9989286480  0.9871410201  0.9989286480  0.9901414488  0.9991429184  0.9922846121  0.9986072423  0.9892841835  0.9867138112  0.9875696528  0.9968927462  0.9884269181  1400.0000000  -22.39577466  1400          1.2891306925 
0.9994643240  0.9854264895  0.9992500536  0.9905700814  0.9994643240  0.9927132447  0.9991429184  0.9901414488  0.9862852245  0.9854264895  0.9974284796  0.9875696528  1500.0000000  -22.48825790  1500          1.3288096809 
0.9993571888  0.9849978568  0.9989286480  0.9905700814  0.9989286480  0.9905700814  0.9990357832  0.9892841835  0.9854280510  0.9824260609  0.9975356263  0.9845692242  1600.0000000  -22.55940860  1600          1.3121728516 
0.9993571888  0.9858551222  0.9994643240  0.9909987141  0.9992500536  0.9922846121  0.9994643240  0.9914273468  0.9860709311  0.9862837548  0.9979642130  0.9884269181  1700.0000000  -22.61589216  1700          1.3261951208 
0.9995714592  0.9849978568  0.9996785944  0.9901414488  0.9994643240  0.9897128161  0.9996785944  0.9897128161  0.9862852245  0.9862837548  0.9987142398  0.9867123875  1800.0000000  -22.67177068  1800          1.3206197262 
0.9990357832  0.9854264895  0.9996785944  0.9901414488  0.9996785944  0.9935705101  0.9996785944  0.9935705101  0.9886424515  0.9862837548  0.9990356798  0.9867123875  1900.0000000  -22.71672172  1900          1.3588609052 
0.9995714592  0.9875696528  0.9996785944  0.9909987141  0.9996785944  0.9922846121  0.9998928648  0.9914273468  0.9862852245  0.9841405915  0.9992499732  0.9875696528  2000.0000000  -22.75665145  2000          1.7099044657 
0.9994643240  0.9875696528  0.9996785944  0.9905700814  0.9996785944  0.9922846121  0.9997857296  0.9922846121  0.9876781314  0.9854264895  0.9992499732  0.9862837548  2100.0000000  -22.78081047  2100          1.7105468750 
0.9995714592  0.9884269181  0.9997857296  0.9922846121  0.9996785944  0.9927132447  0.9998928648  0.9918559794  0.9882138648  0.9862837548  0.9993571199  0.9884269181  2200.0000000  -22.82955270  2200          1.8029930949 
0.9995714592  0.9875696528  0.9996785944  0.9905700814  0.9996785944  0.9931418774  0.9998928648  0.9918559794  0.9882138648  0.9875696528  0.9992499732  0.9879982855  2300.0000000  -22.86321674  2300          1.8166318512 
0.9989286480  0.9849978568  0.9990357832  0.9892841835  0.9963574030  0.9901414488  0.9859652882  0.9828546935  0.9601414336  0.9571367338  0.9881067181  0.9751393056  2400.0000000  -22.94071332  2400          1.7709221792 
0.9995714592  0.9884269181  0.9997857296  0.9918559794  0.9997857296  0.9931418774  0.9998928648  0.9931418774  0.9879995714  0.9867123875  0.9993571199  0.9884269181  2500.0000000  -22.95294006  2500          1.8204755545 
0.9995714592  0.9837119589  0.9998928648  0.9914273468  0.9997857296  0.9909987141  0.9998928648  0.9918559794  0.9856423444  0.9845692242  0.9993571199  0.9845692242  2600.0000000  -22.98937345  2600          1.7893570018 
0.9996785944  0.9871410201  0.9998928648  0.9914273468  0.9997857296  0.9909987141  0.9998928648  0.9914273468  0.9859637844  0.9875696528  0.9993571199  0.9854264895  2700.0000000  -23.00337753  2700          1.8507897425 
0.9996785944  0.9862837548  0.9994643240  0.9918559794  0.9991429184  0.9927132447  0.9995714592  0.9909987141  0.9876781314  0.9858551222  0.9993571199  0.9849978568  2800.0000000  -23.03084770  2800          1.7741863704 
0.9996785944  0.9867123875  0.9998928648  0.9905700814  0.9997857296  0.9909987141  0.9998928648  0.9905700814  0.9867138112  0.9845692242  0.9993571199  0.9862837548  2900.0000000  -23.06520120  2900          1.8682150459 
0.9998928648  0.9875696528  0.9998928648  0.9909987141  0.9996785944  0.9922846121  0.9998928648  0.9901414488  0.9878924247  0.9867123875  0.9993571199  0.9871410201  3000.0000000  -23.07380023  3000          1.7964112353 
0.9998928648  0.9871410201  0.9998928648  0.9918559794  0.9997857296  0.9909987141  0.9998928648  0.9914273468  0.9873566913  0.9858551222  0.9993571199  0.9845692242  3100.0000000  -23.08511045  3100          1.8333625770 
0.9998928648  0.9862837548  1.0000000000  0.9897128161  0.9998928648  0.9922846121  0.9998928648  0.9901414488  0.9883210115  0.9901414488  0.9993571199  0.9875696528  3200.0000000  -23.11331621  3200          1.7960088921 
0.9998928648  0.9867123875  1.0000000000  0.9914273468  0.9997857296  0.9927132447  0.9998928648  0.9914273468  0.9881067181  0.9871410201  0.9993571199  0.9884269181  3300.0000000  -23.12153661  3300          1.8049205017 
0.9998928648  0.9884269181  1.0000000000  0.9909987141  0.9997857296  0.9918559794  0.9998928648  0.9897128161  0.9873566913  0.9875696528  0.9993571199  0.9892841835  3400.0000000  -23.14347820  3400          1.7163201189 
0.9998928648  0.9862837548  1.0000000000  0.9897128161  0.9997857296  0.9905700814  1.0000000000  0.9888555508  0.9868209579  0.9888555508  0.9993571199  0.9854264895  3500.0000000  -23.14887002  3500          1.7806618524 
0.9998928648  0.9871410201  1.0000000000  0.9914273468  0.9997857296  0.9914273468  1.0000000000  0.9922846121  0.9875709847  0.9871410201  0.9993571199  0.9892841835  3600.0000000  -23.14553295  3600          1.7381379437 
0.9998928648  0.9892841835  1.0000000000  0.9927132447  0.9997857296  0.9918559794  1.0000000000  0.9909987141  0.9877852780  0.9875696528  0.9994642666  0.9854264895  3700.0000000  -23.18044378  3700          1.7524035954 
0.9998928648  0.9858551222  1.0000000000  0.9901414488  0.9997857296  0.9927132447  1.0000000000  0.9901414488  0.9882138648  0.9892841835  0.9994642666  0.9875696528  3800.0000000  -23.18517923  3800          1.7790903139 
0.9998928648  0.9849978568  1.0000000000  0.9892841835  0.9997857296  0.9918559794  1.0000000000  0.9888555508  0.9868209579  0.9854264895  0.9996785599  0.9858551222  3900.0000000  -23.18751905  3900          1.7764193606 
0.9998928648  0.9845692242  1.0000000000  0.9892841835  0.9997857296  0.9918559794  0.9998928648  0.9922846121  0.9891781849  0.9897128161  0.9996785599  0.9888555508  4000.0000000  -23.21537853  4000          1.7590853405 
0.9998928648  0.9845692242  1.0000000000  0.9901414488  0.9997857296  0.9918559794  1.0000000000  0.9888555508  0.9871423979  0.9828546935  0.9996785599  0.9849978568  4100.0000000  -23.21535326  4100          1.7458027196 
0.9998928648  0.9854264895  1.0000000000  0.9897128161  0.9997857296  0.9922846121  1.0000000000  0.9909987141  0.9884281581  0.9862837548  0.9996785599  0.9879982855  4200.0000000  -23.22850625  4200          1.7029274368 
0.9998928648  0.9832833262  1.0000000000  0.9901414488  0.9996785944  0.9927132447  1.0000000000  0.9914273468  0.9877852780  0.9858551222  0.9996785599  0.9862837548  4300.0000000  -23.24005073  4300          1.7765138674 
0.9998928648  0.9854264895  1.0000000000  0.9914273468  0.9997857296  0.9918559794  1.0000000000  0.9914273468  0.9886424515  0.9871410201  0.9996785599  0.9871410201  4400.0000000  -23.23754665  4400          1.7632097459 
0.9998928648  0.9845692242  1.0000000000  0.9918559794  0.9998928648  0.9914273468  1.0000000000  0.9901414488  0.9864995178  0.9849978568  0.9996785599  0.9862837548  4500.0000000  -23.25075357  4500          1.7846142483 
0.9998928648  0.9811401629  1.0000000000  0.9901414488  0.9998928648  0.9909987141  1.0000000000  0.9901414488  0.9874638380  0.9862837548  0.9996785599  0.9854264895  4600.0000000  -23.25380664  4600          1.8412005067 
0.9997857296  0.9824260609  0.9996785944  0.9884269181  0.9998928648  0.9897128161  1.0000000000  0.9862837548  0.9859637844  0.9837119589  0.9994642666  0.9845692242  4700.0000000  -23.26107898  4700          1.7709870052 
0.9998928648  0.9837119589  1.0000000000  0.9914273468  0.9998928648  0.9918559794  1.0000000000  0.9909987141  0.9877852780  0.9854264895  0.9996785599  0.9858551222  4800.0000000  -23.26287355  4800          1.8055603266 
0.9998928648  0.9824260609  1.0000000000  0.9918559794  0.9998928648  0.9927132447  1.0000000000  0.9897128161  0.9878924247  0.9858551222  0.9997857066  0.9854264895  4900.0000000  -23.27470909  4900          1.7558886123 
0.9998928648  0.9824260609  1.0000000000  0.9888555508  0.9997857296  0.9905700814  1.0000000000  0.9888555508  0.9866066645  0.9858551222  0.9997857066  0.9858551222  5000.0000000  -23.28056648  5000          1.8710146570 
0.9998928648  0.9828546935  1.0000000000  0.9892841835  0.9998928648  0.9897128161  1.0000000000  0.9888555508  0.9866066645  0.9858551222  0.9997857066  0.9871410201  5100.0000000  -23.28810459  5100          1.8321055388 
0.9998928648  0.9837119589  1.0000000000  0.9892841835  0.9996785944  0.9918559794  0.9991429184  0.9892841835  0.9872495446  0.9845692242  0.9996785599  0.9862837548  5200.0000000  -23.29820320  5200          1.8746203446 
0.9998928648  0.9819974282  1.0000000000  0.9897128161  0.9998928648  0.9914273468  0.9998928648  0.9884269181  0.9848923176  0.9841405915  0.9995714133  0.9841405915  5300.0000000  -23.30180204  5300          1.8665266871 
0.9981787015  0.9802828976  0.9989286480  0.9858551222  0.9988215127  0.9862837548  0.9998928648  0.9884269181  0.9873566913  0.9837119589  0.9997857066  0.9858551222  5400.0000000  -23.30705106  5400          1.8243923998 
